5,Calvin Ridley,ATL,24.3,5500.0,1.9586151269999998
6,Eric Ebron,IND,4.7,5200.0,0.6750970168000001
7,Austin Ekeler,LAC,17.2,6100.0,1.637769412
8,49ers,SF,14.0,4900.0,2.228707398
0,Deshaun Watson,HOU,4.96,8200.0,1.917719854
1,Austin Ekeler,LAC,17.2,6100.0,1.637769412
2,LeSean McCoy,KC,13.7,5300.0,1.552939909
3,Keenan Allen,LAC,17.1,6800.0,2.171423304
4,Amari Cooper,DAL,5.3,8100.0,2.273759328
5,Cooper Kupp,LAR,6.8,7700.0,2.087266069
6,Hunter Henry,LAC,11.9,6900.0,1.070731134
7,Devin Singletary,BUF,8.4,6500.0,1.5052658859999999
8,Redskins,WAS,5.0,4000.0,2.123672919
0,Drew Brees,NO,31.56,8400.0,2.008499285
1,Jay Ajayi,PHI,20.2,6400.0,1.6709138890000002
2,Melvin Gordon,LAC,23.1,8100.0,1.6689776969999999
3,T.Y. Hilton,IND,13.1,7200.0,1.993948289
4,DeSean Jackson,TB,29.1,5900.0,2.01830019
5,Odell Beckham,NYG,16.5,7800.0,2.018476411
6,O.J. Howard,TB,6.4,5400.0,0.8934381624
7,Jared Cook,OAK,22.5,5000.0,1.600203185
8,Vikings,MIN,18.0,4500.0,2.765199944
0,Drew Brees,NO,17.62,8800.0,1.987597906
1,Saquon Barkley,NYG,17.8,7900.0,1.694793094
2,Marshawn Lynch,OAK,13.8,6300.0,1.691829351
3,Michael Crabtree,BAL,8.1,6500.0,1.9917801869999998
4,Kelvin Benjamin,BUF,8.9,5400.0,2.01448185
5,Brandin Cooks,LAR,19.4,7000.0,1.969585598
6,Tyler Higbee,LAR,6.8,4200.0,0.898737302
7,Alvin Kamara,NO,14.9,9000.0,1.593182941
8,Seahawks,SEA,7.0,4100.0,2.711840816
0,Philip Rivers,LAC,22.74,7400.0,1.4030988530000001
1,Melvin Gordon,LAC,27.6,8200.0,1.165951323
2,Ezekiel Elliott,DAL,17.2,8100.0,1.16042899
3,Paul Richardson,WAS,8.3,5700.0,2.262324031
4,Kenny Golladay,DET,17.9,5700.0,2.127782572
5,Emmanuel Sanders,DEN,11.6,6800.0,2.101314416
6,Jordan Reed,WAS,6.5,6200.0,1.544150278
7,DeSean Jackson,TB,20.9,6300.0,1.434806007
8,Jets,NYJ,9.0,3700.0,0.7545238565000001
0,Jimmy Garoppolo,SF,22.34,7400.0,1.8496164169999998
1,David Johnson,ARI,14.1,8200.0,1.7145330890000001
2,Jamaal Williams,GB,5.5,5500.0,1.676268597
3,Tyreek Hill,KC,6.6,8200.0,1.995367549
4,Odell Beckham,NYG,15.4,8300.0,2.017152191
5,Tyler Boyd,CIN,22.7,4700.0,1.9214856180000002
6,Austin Hooper,ATL,5.8,5200.0,0.9069061221
7,Kareem Hunt,KC,16.4,7900.0,1.600357781
8,Panthers,CAR,10.0,4100.0,2.827759745
0,Josh Allen,BUF,27.74,6100.0,1.575620157
1,Kareem Hunt,KC,16.4,7900.0,1.600357781
2,Ezekiel Elliott,DAL,13.3,8200.0,1.595279289
3,Julio Jones,ATL,12.1,8700.0,2.144972065
4,Marquise Goodwin,SF,10.3,5800.0,2.3562304519999997
5,Kenny Stills,MIA,13.6,6400.0,2.444168068
6,O.J. Howard,TB,10.2,5600.0,1.097881519
7,Nelson Agholor,PHI,4.4,6600.0,1.4904396430000002
8,Cardinals,ARI,8.0,4000.0,2.122931019
0,Jared Goff,LAR,39.3,7600.0,1.903354609
1,Saquon Barkley,NYG,19.0,8000.0,1.702991422
2,Alvin Kamara,NO,38.6,9100.0,1.695350399
3,Amari Cooper,OAK,22.8,6600.0,1.9353237669999999
4,Allen Robinson,CHI,9.3,6500.0,2.078774884
5,John Ross,CIN,12.2,4700.0,1.920385979
6,Trey Burton,CHI,15.6,5600.0,0.8802471006999999
7,Tyler Lockett,SEA,7.8,6800.0,1.597894787
8,Chargers,LAC,5.0,4400.0,2.853354095
0,Aaron Rodgers,GB,16.02,8500.0,2.015670186
1,Jay Ajayi,PHI,9.6,6600.0,1.281013187
2,Sony Michel,NE,17.2,5900.0,1.933649025
3,Golden Tate,DET,29.2,6800.0,2.195321626
4,Kenny Stills,MIA,5.5,6400.0,2.12688215
5,John Brown,BAL,19.4,6200.0,2.273750799
6,George Kittle,SF,21.5,5700.0,0.8681101137
7,JuJu Smith-Schuster,PIT,8.0,7800.0,1.527322066
8,Eagles,PHI,5.0,4600.0,1.961281772
0,Philip Rivers,LAC,21.36,8200.0,2.006947013
1,Bilal Powell,NYJ,7.9,5700.0,1.6856950609999999
2,Alex Collins,BAL,7.1,6500.0,1.7356535
3,Josh Gordon,NE,12.0,6500.0,2.003285789
4,Jarvis Landry,CLE,9.4,6900.0,2.005315343
5,Tyreek Hill,KC,10.7,7800.0,1.990014636
6,C.J. Uzomah,CIN,5.3,4700.0,0.9179143803
7,Rob Gronkowski,NE,10.5,7900.0,1.592841206
8,Jets,NYJ,7.0,4200.0,2.31050725
0,Deshaun Watson,HOU,22.0,7600.0,1.7667512109999999
1,Derrick Henry,TEN,5.6,5800.0,1.6146144930000002
2,Saquon Barkley,NYG,26.9,7900.0,1.5819842709999998
3,DeAndre Hopkins,HOU,17.6,8700.0,2.218723563
4,Calvin Ridley,ATL,5.8,6800.0,2.1721073630000003
5,Davante Adams,GB,24.5,8000.0,2.171257587
6,Geoff Swaim,DAL,7.0,4400.0,1.142437119
7,Chris Carson,SEA,13.2,6000.0,1.482538436
8,Bengals,CIN,25.0,3900.0,1.7774119469999998
0,Jameis Winston,TB,32.9,7400.0,2.0308103440000003
1,Jordan Howard,CHI,4.9,6200.0,1.6047322990000001
2,Kenyan Drake,MIA,7.8,6300.0,1.800478171
3,Tyreek Hill,KC,35.7,7800.0,2.001886634
4,Adam Thielen,MIN,23.8,8600.0,1.963459029
5,Julian Edelman,NE,14.1,6900.0,1.926549565
6,Chris Herndon,NYJ,12.6,4000.0,0.9040983354000001
7,Stefon Diggs,MIN,5.7,8200.0,1.604663945
8,Chargers,LAC,10.0,4300.0,2.639275582
0,Baker Mayfield,CLE,14.32,7100.0,1.7395983959999999
1,Marshawn Lynch,OAK,7.4,6500.0,1.554085168
2,Marlon Mack,IND,9.8,5500.0,1.5460511909999999
3,Calvin Ridley,ATL,6.2,6700.0,2.235706821
4,Will Fuller,HOU,4.3,7300.0,2.144146365
5,Kenny Stills,MIA,6.0,5800.0,2.133211061
6,Travis Kelce,KC,8.6,7700.0,1.294858267
7,Davante Adams,GB,30.2,8400.0,1.508246652
8,Seahawks,SEA,17.0,3500.0,1.6046639919999999
0,Sam Darnold,NYJ,15.04,6800.0,2.016279317
1,Wendell Smallwood,PHI,4.7,5800.0,1.7100675840000001
2,Latavius Murray,MIN,21.3,6500.0,1.637264215
3,Julio Jones,ATL,12.9,8700.0,1.921410705
4,Josh Gordon,NE,12.0,6700.0,2.083952691
5,Tyler Boyd,CIN,4.2,6800.0,2.108244102
6,Trey Burton,CHI,23.1,6000.0,0.9050232977
7,T.J. Yeldon,JAC,15.3,6800.0,1.606689765
8,Broncos,DEN,32.0,4100.0,2.154843164
0,Tom Brady,NE,22.68,8700.0,1.726304715
1,T.J. Yeldon,JAC,15.3,6800.0,1.606689765
2,Christian McCaffrey,CAR,11.0,8000.0,1.579427586
3,T.Y. Hilton,IND,16.5,7300.0,2.167833726
4,Julian Edelman,NE,12.1,7100.0,2.163313362
5,Christian Kirk,ARI,7.2,5500.0,2.268188615
6,Austin Hooper,ATL,6.3,5900.0,1.025829253
7,Chris Ivory,BUF,12.1,4900.0,1.486479614
8,Vikings,MIN,12.0,4600.0,2.04728784
0,Andrew Luck,IND,23.36,8300.0,2.008292534
1,Phillip Lindsay,DEN,18.7,6500.0,1.6543720290000001
2,T.J. Yeldon,JAC,12.5,6300.0,1.8053452890000001
3,Christian Kirk,ARI,11.7,5400.0,1.9474898969999999
4,Brandin Cooks,LAR,9.8,7500.0,1.942402877
5,Julian Edelman,NE,16.2,7300.0,2.069261763
6,Jordan Reed,WAS,7.3,5800.0,0.963836015
7,Antonio Brown,PIT,22.4,8800.0,1.5948610019999998
8,Cardinals,ARI,8.0,3400.0,2.7574694010000003
0,Mitchell Trubisky,CHI,21.9,7700.0,1.8208384130000002
1,Nyheim Hines,IND,9.5,5300.0,1.589549706
2,Tarik Cohen,CHI,17.5,7100.0,1.5584007309999999
3,John Brown,BAL,4.3,6700.0,2.21236591
4,Golden Tate,DET,8.8,7100.0,2.134279888
5,Emmanuel Sanders,DEN,7.1,7200.0,2.2660527619999997
6,Evan Engram,NYG,11.0,5800.0,1.073035963
7,Travis Kelce,KC,16.9,7300.0,1.492819242
8,Redskins,WAS,15.0,4100.0,2.123071715
0,Cam Newton,CAR,21.18,8600.0,2.061343812
1,Latavius Murray,MIN,11.2,6700.0,1.659799915
2,LeSean McCoy,BUF,4.9,6200.0,1.639703713
3,Michael Thomas,NO,33.1,8600.0,1.9848275340000001
4,Doug Baldwin,SEA,9.7,5700.0,1.9783115669999998
5,Josh Gordon,NE,21.5,6900.0,1.970832291
6,Jesse James,PIT,6.3,4800.0,0.9563086583
7,Kerryon Johnson,DET,5.9,6400.0,1.595807403
8,Dolphins,MIA,25.0,4200.0,2.658029038
0,Mitchell Trubisky,CHI,9.0,7800.0,1.742514717
1,Derrick Henry,TEN,10.2,5500.0,1.630028099
2,James White,NE,25.3,7800.0,1.560720088
3,Taylor Gabriel,CHI,6.0,5800.0,2.268964261
4,Brandin Cooks,LAR,20.4,7500.0,2.286094596
