,Actual_Points,sdPts
505,7.0,1.1
513,5.3,0.9
521,1.7,0.7
529,5.3,0.4
555,1.2,1.3
559,0.0,1.2
590,4.1,0.8
603,2.5,0.5
617,0.0,0.9
629,9.5,0.7
651,3.0,0.9
660,0.0,0.7
677,7.8,0.5
687,2.1,0.2
693,1.9,0.9
707,0.0,0.8
712,1.0,0.7
713,1.5,0.7
724,1.3,0.5
726,1.8,0.3
729,0.0,0.8
738,3.6,0.7
743,1.4,0.4
751,0.0,0.8
758,1.5,0.4
764,9.4,0.4
766,1.6,0.7
774,3.9,0.7
775,7.8,1.0
781,1.6,0.6
787,2.5,0.8
814,0.0,1.2
820,0.0,0.6
841,10.0,0.6
843,2.9,0.7
850,3.1,0.9
851,1.0,0.5
856,0.0,0.7
860,0.0,0.6
884,1.6,0.7
918,0.0,0.5
920,0.0,0.5
928,0.0,0.8
952,3.7,0.4
963,0.0,0.6
969,0.0,0.4
974,1.3,0.7
984,0.0,0.4
1012,0.0,0.4
1022,0.0,0.2
1060,0.0,0.2
1070,0.0,0.2
1080,0.0,0.2
1093,1.4,0.2
1095,0.0,0.2
1097,0.0,0.2
1116,0.0,0.2
1130,0.0,0.2
51,8.6,1.3
69,13.8,1.8
75,11.2,1.6
108,15.0,2.0
132,12.9,1.7
144,6.1,2.0
152,2.0,1.8
155,5.0,1.9
202,15.0,2.0
253,5.7,0.6
278,10.3,0.7
317,17.6,0.9
320,8.4,1.7
354,14.2,2.1
359,6.8,1.5
360,8.0,2.1
375,10.3,0.6
491,9.4,0.8
509,3.1,0.7
511,-0.3,0.5
523,4.0,0.8
533,3.8,0.8
560,1.0,1.0
563,0.0,0.7
600,12.3,0.6
607,5.1,0.8
617,0.0,1.2
655,1.6,0.4
667,6.7,0.7
696,1.7,0.7
698,0.0,0.5
703,0.0,1.0
713,0.0,0.6
721,3.4,0.4
737,0.0,0.7
742,1.7,0.6
743,3.0,0.7
744,0.0,0.7
745,12.6,0.9
753,0.0,0.9
759,3.1,0.5
764,0.0,0.9
769,0.0,0.4
776,0.0,1.4
781,0.0,0.8
789,0.0,0.6
790,1.1,0.4
791,2.3,0.8
802,0.0,0.5
803,0.0,0.6
815,1.2,0.5
831,4.7,0.4
837,0.0,0.6
853,0.0,0.6
866,0.0,0.5
870,0.0,0.5
874,0.5,0.4
894,0.0,0.5
910,1.9,0.4
916,0.0,0.5
951,0.0,0.5
952,0.0,0.4
968,0.0,0.4
978,0.0,0.6
988,0.0,0.3
1012,1.0,0.3
1026,0.0,0.2
1050,0.0,0.4
1053,0.0,0.2
1073,4.5,0.1
1077,0.0,0.2
1078,0.0,0.2
1086,0.0,0.2
1092,0.0,0.2
1096,0.0,0.2
1102,0.7,0.2
1116,0.0,0.1
1118,0.0,0.2
1129,1.3,0.2
1155,0.0,0.2
50,12.0,1.3
55,18.3,1.4
95,4.6,1.6
137,18.3,1.9
149,13.2,1.8
193,5.3,1.7
202,3.6,1.7
240,6.3,1.0
254,2.1,0.9
256,9.2,0.9
279,7.5,1.3
290,23.1,0.9
354,8.3,0.5
401,2.2,0.9
465,0.9,0.6
472,0.0,0.7
493,1.8,1.2
505,4.0,0.7
517,2.1,0.7
525,0.0,0.6
555,0.0,0.7
559,12.2,1.0
584,0.0,0.8
592,5.9,0.6
608,0.0,0.7
610,7.3,0.9
622,8.2,0.5
641,0.0,1.4
649,1.3,1.3
651,0.0,0.7
655,0.0,0.7
670,2.1,0.3
671,1.8,0.6
672,0.0,0.4
674,2.1,0.6
680,0.0,0.6
683,0.0,0.5
687,1.3,0.7
696,0.0,0.6
703,0.1,0.4
714,0.0,0.9
715,8.2,0.5
732,0.0,0.4
756,0.0,0.6
761,1.7,0.7
763,0.0,0.8
764,0.0,0.6
783,8.1,0.5
788,0.0,0.4
791,2.1,0.7
812,0.0,0.4
822,0.0,0.5
828,0.0,0.4
832,1.2,0.5
838,0.0,0.6
862,0.0,0.4
884,18.3,0.3
890,0.0,0.5
894,0.0,0.8
924,0.0,0.3
934,0.0,0.4
939,1.3,0.4
978,3.0,0.2
985,0.0,0.2
987,0.0,0.3
995,0.0,0.2
1004,0.0,0.2
1008,0.0,0.1
1029,0.0,0.1
1034,0.0,0.2
1038,1.1,0.2
1041,0.0,0.2
1053,0.0,0.1
1060,1.7,0.1
1097,4.5,0.2
51,16.9,1.5
66,10.6,1.5
109,8.2,1.8
111,11.2,1.3
132,15.4,1.8
143,5.8,1.6
147,0.0,2.3
154,2.6,1.7
176,3.3,0.8
198,14.8,1.0
233,5.9,1.2
250,6.2,1.4
266,7.3,1.0
318,11.0,1.1
324,13.6,1.1
330,0.0,1.0
376,16.0,1.1
404,2.2,1.0
466,8.1,1.0
